id, consumer_id, product_id, amount
51482, 3875, 650, 9
51491, 21216, 910, 5
51537, 21216, 1647, 8
51576, 21216, 1636, 1
51593, 22613, 1266, 8
51601, 22613, 1068, 3
51612, 22613, 1068, 8
51644, 22613, 170, 5
51665, 22613, 1647, 5
51705, 22265, 1562, 6
51728, 22265, 353, 0
51766, 22265, 521, 6
51787, 22265, 650, 7
51835, 22265, 1315, 8
51864, 12971, 301, 2
51879, 12971, 385, 3
51915, 12971, 477, 2
51938, 12971, 1474, 5
51971, 17094, 1262, 0
52011, 17094, 457, 4
52049, 22766, 1210, 5
52057, 22766, 1233, 6
52103, 21866, 223, 0
52149, 21866, 1562, 7
52169, 21866, 195, 1
52178, 21866, 635, 3
52214, 21866, 617, 2
52214, 21866, 353, 8
52216, 9178, 1187, 9
52223, 9178, 992, 0
52257, 9178, 831, 1
52286, 9178, 1636, 8
52332, 9178, 710, 5
52342, 9178, 217, 6
52380, 13138, 1426, 2
52381, 13138, 848, 7
52422, 15297, 666, 9
52469, 15297, 408, 3
52517, 15297, 910, 8
52560, 15297, 1147, 5
52572, 15297, 1210, 3
52594, 15297, 1661, 3
52637, 15297, 1426, 5
52656, 22695, 749, 2
52656, 22695, 217, 3
52693, 22695, 78, 8
52734, 22695, 385, 7
52756, 20000, 289, 5
52788, 20000, 1068, 3
52813, 20000, 1555, 1
52825, 3842, 408, 8
52855, 3842, 1266, 0
52873, 3842, 1377, 0
52893, 3842, 1661, 1
52931, 3842, 1233, 9
52973, 3842, 992, 4
52988, 3842, 385, 1
53032, 21416, 1147, 0
53059, 19690, 457, 2
53067, 19690, 1555, 8
53077, 19690, 291, 0
53125, 19690, 1210, 3
53150, 19690, 617, 8
53184, 9250, 124, 0
53221, 9250, 1026, 6
53227, 4346, 831, 6
53239, 4346, 78, 7
53260, 4346, 1187, 4
53305, 4346, 992, 6
53333, 4346, 1359, 6
53369, 2821, 307, 5
53408, 2821, 597, 1
53449, 19858, 1108, 3
53454, 19858, 888, 3
53487, 19858, 635, 0
53519, 19858, 1068, 6
53522, 16403, 1398, 5
53523, 17456, 124, 6
53555, 17456, 1315, 7
53573, 17456, 1636, 0
53616, 17456, 1636, 5
53649, 2418, 1621, 4
53687, 2418, 244, 6
53718, 2418, 498, 1
53741, 2418, 1315, 8
53765, 2418, 291, 3
53769, 2418, 1187, 2
53785, 16779, 666, 8
53792, 7774, 888, 7
53799, 7774, 635, 8
53826, 7774, 1647, 6
53841, 7774, 1108, 5
53867, 7774, 1262, 7
53897, 4484, 710, 2
53944, 4484, 307, 9
53958, 4484, 1398, 9
53973, 4484, 946, 4
54009, 4484, 477, 9
54028, 4484, 910, 7
54048, 19580, 617, 7
54052, 19580, 244, 9
54075, 19580, 1616, 9
54092, 19580, 597, 9
54103, 8179, 1426, 0
54148, 8179, 46, 8
54188, 8179, 1647, 9
54227, 8179, 142, 5
54245, 8179, 1187, 6
54267, 8179, 1507, 8
54290, 8179, 666, 2
54309, 12232, 1315, 4
54358, 12232, 244, 2
54364, 12232, 1026, 4
54388, 12232, 1233, 6
54407, 7178, 142, 3
54444, 7178, 910, 9
54464, 7178, 1068, 4
54494, 7178, 1616, 2
54507, 7178, 46, 3
54543, 7178, 457, 5
54580, 7178, 142, 7
54586, 3273, 1398, 9
54601, 3273, 78, 1
54604, 3273, 1187, 0
54643, 6265, 195, 6
54651, 6265, 831, 7
54690, 6265, 848, 0
54719, 6265, 428, 6
54759, 6265, 1315, 0
54787, 6265, 1068, 4
54800, 3585, 385, 1
54800, 3585, 946, 3
54816, 3585, 457, 7
54821, 22313, 78, 4
54858, 22313, 1315, 2
54899, 22313, 946, 8
54913, 22313, 1315, 3
54950, 22313, 1616, 9
54981, 22313, 1108, 0
54991, 7944, 556, 3
55024, 2142, 46, 2
55033, 2142, 710, 5
55064, 2142, 1377, 7
55073, 19068, 635, 8
55089, 19068, 710, 5
55097, 24160, 946, 3
55128, 24160, 353, 4
55160, 24160, 848, 9
55194, 24160, 353, 3
55212, 22385, 992, 7
55227, 22385, 385, 1
55230, 22385, 1315, 9
55275, 22385, 1562, 6
55290, 22385, 749, 9
55305, 22385, 428, 5
55347, 22385, 46, 4
55376, 5347, 1315, 7
55420, 24758, 223, 8
55437, 24758, 1555, 1
55443, 24758, 749, 0
55445, 24758, 428, 4
55490, 24758, 1187, 0
55511, 6334, 635, 4
55538, 6334, 91, 2
55552, 6334, 650, 9
55557, 8527, 343, 6
55581, 8527, 78, 6
55585, 8527, 408, 2
55629, 8527, 1555, 7
55655, 8527, 385, 5
55660, 19433, 992, 2
55699, 19433, 289, 2
55746, 19433, 195, 7
55750, 21723, 91, 8
55770, 11808, 888, 4
55807, 6313, 1315, 1
55809, 6313, 1262, 2
55833, 6313, 1555, 1
55870, 6313, 142, 4
55914, 17657, 1262, 0
55955, 17657, 343, 1
55990, 17657, 1055, 1
56029, 22756, 666, 1
56069, 22756, 244, 6
56115, 22756, 142, 7
56141, 22756, 46, 0
56174, 22756, 946, 8
56191, 22756, 289, 8
56216, 20288, 258, 9
56246, 20288, 556, 2
56284, 20288, 650, 2
56321, 20288, 46, 0
56349, 10963, 925, 8
56390, 10963, 1430, 6
56433, 1586, 1567, 2
56458, 1586, 635, 5
56489, 1586, 195, 4
56527, 1586, 1055, 7
56533, 19289, 1262, 4
56544, 19289, 1567, 9
56565, 20599, 428, 7
56600, 20599, 301, 9
56634, 20599, 910, 7
56670, 20599, 1567, 9
56676, 14815, 1026, 0
56717, 14815, 289, 5
56758, 14815, 910, 3
56764, 14815, 1315, 3
56781, 14815, 1055, 3
56823, 9065, 353, 4
56860, 9065, 597, 7
56905, 9065, 244, 5
56922, 9065, 1315, 8
56952, 9065, 428, 6
56964, 11109, 244, 0
57010, 9586, 910, 3
57053, 9586, 786, 9
57054, 9586, 289, 1
57078, 9586, 848, 5
57098, 9586, 46, 4
57099, 9586, 291, 1
57115, 4509, 1426, 5
57151, 4509, 946, 5
57181, 4509, 666, 0
57211, 4509, 124, 8
57235, 4509, 457, 6
57248, 4509, 1567, 0
57264, 4509, 170, 9
57306, 21333, 1426, 3
57316, 21333, 710, 2
57356, 21333, 597, 0
57398, 21333, 1430, 1
57432, 21333, 1647, 2
57441, 21333, 1026, 2
57445, 21333, 289, 6
57473, 16600, 1266, 9
57475, 16600, 1430, 2
57497, 13624, 78, 2
57521, 13624, 946, 2
57546, 20991, 888, 8
57560, 11176, 1147, 0
57594, 24145, 91, 1
57637, 24145, 1398, 5
57650, 16190, 848, 0
57677, 16190, 848, 4
57683, 16190, 1555, 8
57720, 16190, 408, 7
57725, 16190, 946, 2
57750, 16190, 1636, 1
57786, 16190, 457, 8
57809, 8539, 1055, 4
57817, 8539, 1555, 5
57825, 8539, 650, 4
57857, 8539, 1636, 4
57863, 8539, 307, 0
57897, 8539, 1516, 3
57939, 23555, 124, 3
57981, 6937, 1068, 8
57984, 6937, 848, 7
58018, 6937, 353, 6
58022, 13034, 1562, 2
58056, 13034, 1647, 9
58086, 13034, 992, 9
58102, 13034, 428, 5
58147, 8589, 1567, 6
58195, 8589, 46, 5
58210, 8589, 666, 1
58234, 2748, 353, 9
58260, 2748, 848, 7
58283, 2748, 925, 5
58300, 17337, 1026, 7
58339, 17337, 1507, 7
58370, 12435, 1266, 5
58382, 12435, 170, 7
58418, 12435, 749, 3
58456, 8555, 1426, 9
58484, 8555, 1315, 7
58491, 8555, 786, 3
58498, 8555, 556, 4
58509, 906, 1068, 4
58523, 906, 556, 3
58531, 906, 1426, 3
58541, 19619, 1474, 0
58554, 4890, 710, 9
58555, 4890, 1555, 3
58590, 4890, 1621, 7
58609, 4890, 1262, 7
58637, 17484, 786, 8
58654, 17484, 597, 4
58672, 17484, 1068, 1
58700, 6126, 1315, 7
58743, 6126, 521, 1
58776, 6126, 1187, 5
58814, 3670, 1068, 4
58830, 3670, 1507, 7
58837, 3670, 1210, 3
58843, 3670, 946, 2
58851, 3670, 1108, 8
58874, 3670, 617, 3
58877, 6044, 1426, 6
58887, 6023, 78, 3
58898, 6023, 1315, 1
58921, 6023, 477, 3
58950, 6023, 1621, 7
58953, 6023, 385, 8
59000, 6023, 1315, 3
59040, 2913, 1516, 9
59082, 2913, 888, 5
59104, 2913, 1430, 2
59119, 2913, 749, 9
59124, 2913, 1426, 3
59149, 2913, 343, 7
59165, 12004, 635, 8
59201, 12004, 291, 5
59213, 12004, 353, 7
59228, 12004, 124, 3
59230, 12004, 217, 9
59276, 21072, 244, 4
59283, 21072, 1555, 4
59313, 21072, 289, 1
59348, 21072, 1562, 9
59393, 21072, 910, 2
59400, 21072, 1262, 0
59414, 21072, 1398, 1
59461, 21748, 428, 5
59494, 14676, 498, 1
59543, 14676, 301, 6
59584, 14676, 385, 4
59599, 14676, 170, 0
59627, 14676, 1262, 7
59671, 4755, 1507, 7
59678, 4755, 457, 4
59700, 4755, 91, 6
59736, 4755, 385, 7
59747, 24125, 1516, 4
59776, 24125, 666, 9
59818, 24125, 244, 6
59853, 24125, 457, 4
59881, 24125, 1266, 6
59895, 24125, 457, 2
59929, 24125, 477, 2
59971, 18059, 1567, 2
59973, 18059, 1647, 9
59996, 18059, 244, 3
59996, 18059, 1233, 5
60023, 18059, 1474, 9
60048, 18059, 1187, 6
60064, 21689, 291, 6
60083, 21689, 992, 2
60117, 21689, 946, 1
60165, 21689, 1266, 7
60174, 3583, 1187, 5
60211, 3583, 1315, 6
60259, 3583, 1068, 4
60264, 4054, 1661, 6
60278, 8224, 217, 5
60298, 13433, 1068, 3
60308, 13433, 142, 6
60348, 13433, 1562, 1
60393, 7578, 1430, 9
60412, 7578, 1233, 0
60426, 7578, 1616, 3
60464, 7578, 1262, 2
60465, 14592, 1430, 4
60468, 14592, 1377, 6
60472, 14592, 1315, 8
60483, 2576, 1068, 2
60513, 2576, 925, 5
60530, 2576, 385, 5
60551, 2576, 1555, 8
60589, 2576, 946, 4
60604, 5132, 343, 6
60629, 5132, 428, 1
60639, 5132, 1621, 2
60688, 5132, 217, 1
60724, 3128, 1507, 5
60769, 3128, 1233, 8
60791, 3128, 1315, 9
60823, 3128, 786, 8
60843, 3128, 1430, 9
60875, 3128, 1187, 5
60904, 3506, 498, 7
60934, 3506, 749, 2
60937, 3506, 635, 8
60949, 3506, 428, 3
60950, 3506, 1108, 9
60992, 3506, 666, 7
61021, 3506, 1266, 7
61050, 12704, 46, 2
61058, 12704, 1147, 3
61059, 12704, 195, 9
61099, 12704, 1555, 1
61131, 12704, 457, 3
61159, 12704, 848, 6
61173, 12704, 408, 1
61196, 21888, 1562, 4
61235, 21888, 142, 6
61261, 21888, 1636, 9
61297, 18018, 78, 0
61331, 18018, 635, 5
61333, 18018, 910, 4
61339, 18018, 888, 4
61376, 18018, 170, 5
61377, 8691, 1026, 5
61421, 8691, 666, 3
61443, 8691, 91, 5
61454, 8691, 1187, 7
61484, 8691, 1315, 4
61499, 8691, 1616, 0
61543, 8691, 521, 9
61550, 4915, 1262, 3
61586, 4915, 1430, 9
61609, 4915, 1266, 9
61609, 3876, 1430, 4
61639, 3876, 91, 7
61668, 3876, 710, 0
61716, 3876, 291, 0
61733, 3876, 1661, 4
61762, 3876, 521, 5
61777, 15524, 457, 3
61811, 15524, 385, 5
61836, 15524, 78, 2
61849, 713, 353, 1
61886, 713, 1621, 0
61934, 713, 1068, 6
61957, 713, 617, 0
61992, 713, 831, 2
62034, 9968, 223, 4
62064, 9968, 353, 2
62097, 9968, 1187, 6
62122, 9968, 408, 4
62139, 9968, 650, 3
62166, 9968, 428, 4
62169, 5742, 195, 5
62184, 5742, 888, 1
62233, 5742, 1562, 0
62234, 5742, 1026, 4
62276, 22490, 289, 3
62312, 23802, 1426, 2
62358, 23802, 617, 4
62381, 8580, 477, 0
62424, 8580, 307, 9
62455, 8580, 617, 1
62483, 8580, 910, 3
62509, 19973, 428, 0
62554, 19973, 635, 8
62598, 19973, 142, 0
62614, 19973, 1398, 4
62621, 19973, 307, 9
62657, 19973, 925, 0
62662, 19973, 1315, 1
62686, 19316, 91, 0
62695, 19316, 301, 1
62695, 19316, 343, 3
62727, 19316, 78, 2
62759, 7513, 888, 9
62776, 7513, 650, 8
62792, 7513, 307, 6
62831, 7513, 1315, 4
62875, 7513, 457, 9
62895, 7513, 457, 7
62925, 1090, 477, 8
62926, 1090, 1426, 9
62960, 1090, 1055, 2
62996, 1090, 617, 5
63039, 665, 258, 6
63051, 665, 635, 4
63091, 665, 749, 9
63113, 665, 477, 9
63162, 1644, 1426, 1
63192, 1644, 1026, 0
63199, 1644, 289, 3
63234, 1644, 1068, 7
63274, 1644, 170, 0
63308, 1644, 710, 8
63327, 1644, 1567, 2
63331, 8044, 498, 5
63378, 15796, 1507, 3
63426, 15796, 1636, 3
63446, 15796, 78, 5
63449, 15796, 597, 5
63472, 15796, 408, 3
63473, 15796, 244, 7
63496, 20111, 831, 3
63512, 4548, 710, 8
63535, 4548, 1266, 6
63558, 4548, 1616, 9
63590, 4548, 498, 3
63607, 4548, 477, 5
63626, 14965, 1474, 1
63632, 14965, 597, 5
63636, 14965, 258, 7
63640, 14965, 195, 3
63686, 6206, 786, 5
63718, 20811, 597, 9
63739, 20811, 142, 9
63784, 20811, 457, 0
63789, 20811, 1636, 3
63835, 20811, 289, 6
63860, 24125, 195, 1
63887, 24125, 1068, 5
63906, 24125, 1026, 3
63932, 24125, 428, 2
63966, 16251, 223, 7
63998, 16251, 1055, 6
64023, 11599, 91, 2
64025, 11599, 1562, 6
64029, 953, 910, 1
64077, 953, 301, 5
64082, 12732, 556, 5
64099, 23624, 307, 2
64115, 23624, 1621, 0
64159, 23624, 289, 0
64196, 23624, 1398, 3
64227, 9800, 1377, 6
64230, 9800, 124, 5
64271, 9800, 556, 6
64289, 15049, 343, 8
64329, 4728, 1068, 9
64376, 4728, 1567, 6
64409, 4728, 749, 4
64416, 4728, 556, 7
64446, 4728, 1621, 2
64466, 4728, 1147, 7
64513, 5683, 1398, 6
64561, 5683, 1315, 3
64604, 5683, 1210, 3
64611, 5683, 1567, 1
64616, 5683, 1647, 8
64637, 5683, 353, 9
64646, 14010, 91, 6
64680, 9584, 170, 7
64716, 9584, 635, 4
64747, 9584, 291, 7
64776, 9584, 556, 2
64812, 9584, 666, 5
64846, 9584, 307, 0
64859, 9584, 1026, 9
64886, 18410, 1147, 0
64921, 24230, 910, 3
64970, 24230, 1266, 6
64998, 24230, 1474, 3
65022, 24230, 910, 1
65052, 24230, 617, 9
65080, 24230, 1315, 2
65113, 9565, 1377, 2
65142, 9565, 1147, 5
65150, 9565, 597, 3
65168, 15625, 353, 0
65206, 15625, 477, 3
65250, 15625, 1516, 2
65269, 15625, 910, 9
65270, 15625, 428, 6
65317, 15625, 888, 9
65325, 15625, 1187, 7
65352, 19389, 291, 7
65383, 19389, 457, 9
65432, 3339, 1055, 2
65437, 3339, 635, 0
65471, 3339, 1430, 1
65513, 3339, 1210, 5
65513, 176, 301, 2
65515, 176, 1621, 5
65549, 176, 244, 5
65569, 176, 1147, 9
65618, 176, 1516, 8
65657, 19893, 1562, 5
65706, 19893, 124, 7
65715, 19893, 353, 9
65754, 19893, 408, 8
65787, 19893, 1430, 4
65792, 19893, 635, 8
65793, 19893, 1647, 5
65813, 5529, 258, 3
65851, 5529, 91, 7
65871, 5529, 1315, 6
65905, 5529, 1187, 2
65938, 5529, 1233, 2
65987, 5529, 597, 7
66011, 5529, 46, 7
66045, 1948, 925, 7
66056, 1948, 1621, 4
66091, 1948, 1108, 7
66111, 19244, 1210, 2
66129, 19244, 498, 9
66154, 19244, 1661, 4
66191, 19244, 1266, 5
66239, 19244, 343, 9
66253, 19244, 597, 3
66256, 628, 223, 6
66275, 628, 1621, 2
66318, 628, 1474, 2
66367, 628, 353, 8
66400, 628, 498, 8
66435, 628, 142, 3
66452, 5647, 457, 0
66463, 5647, 521, 3
66474, 5647, 217, 9
66522, 11049, 217, 6
66544, 11049, 385, 0
66558, 11049, 223, 3
66574, 11049, 223, 1
66606, 11049, 1068, 6
66612, 11049, 1187, 1
66623, 2788, 1262, 5
66625, 2788, 888, 6
66646, 2788, 848, 4
66664, 2788, 1426, 6
66679, 2788, 1055, 7
66698, 2788, 1621, 8
66741, 2788, 848, 3
66765, 1677, 353, 6
66791, 778, 385, 0
66800, 778, 1647, 4
66826, 778, 1507, 6
66839, 778, 1147, 3
66868, 778, 1026, 8
66881, 778, 992, 7
66889, 10439, 1398, 3
66889, 10439, 1647, 6
66906, 10439, 170, 5
66955, 10439, 457, 1
66957, 10439, 142, 8
66961, 8946, 1210, 5
66961, 13483, 457, 6
67008, 13483, 521, 0
67022, 13483, 1262, 7
67022, 16535, 244, 6
67037, 16535, 925, 4
67058, 16535, 1507, 7
67069, 16535, 289, 8
67105, 16535, 1647, 2
67110, 16535, 635, 5
67122, 16535, 1430, 1
67135, 24564, 1068, 6
67183, 24564, 1026, 0
67222, 24564, 457, 5
67267, 24564, 1233, 1
67286, 5917, 597, 8
67325, 5917, 1315, 2
67354, 5917, 1108, 2
67363, 4040, 556, 7
67398, 4040, 521, 2
67418, 4040, 91, 1
67455, 4040, 289, 8
67503, 4040, 289, 5
67532, 4040, 1507, 2
67533, 7108, 848, 0
67536, 7108, 1108, 0
67543, 7108, 1026, 2
67562, 7108, 195, 6
67589, 7108, 1359, 7
67622, 7108, 946, 1
67639, 1172, 1210, 8
67673, 1172, 223, 2
67689, 1172, 289, 5
67730, 7907, 498, 8
67741, 7907, 848, 8
67786, 7907, 124, 0
67787, 7907, 831, 3
67806, 7907, 498, 2
67849, 521, 1377, 5
67862, 521, 1398, 1
67898, 521, 710, 6
67915, 521, 1567, 3
67946, 521, 428, 5
67990, 521, 301, 0
68028, 521, 78, 7
68062, 4059, 910, 4
68110, 4059, 650, 0
68132, 4059, 749, 4
68165, 4059, 1147, 3
68177, 4059, 301, 6
68208, 4059, 408, 1
68220, 4059, 635, 7
68244, 23683, 217, 7
68259, 23683, 78, 5
68293, 23683, 1377, 1
68335, 23683, 307, 1
68373, 23683, 635, 4
68421, 13890, 650, 1
68470, 4833, 1233, 2
68505, 4833, 124, 8
68542, 4833, 1555, 9
68586, 23446, 749, 7
68628, 23446, 217, 4
68629, 16883, 1562, 6
68633, 16883, 124, 9
68675, 16883, 848, 9
68684, 15361, 910, 7
68718, 15361, 1661, 7
68766, 16862, 289, 3
68802, 20383, 749, 4
68820, 20383, 521, 4
68865, 20383, 301, 7
68910, 20383, 428, 6
68942, 11892, 1555, 9
68979, 11892, 1430, 3
68983, 10599, 477, 7
69021, 22429, 195, 7
69060, 22429, 1636, 2
69060, 22429, 617, 8
69108, 22429, 1266, 6
69155, 22429, 1068, 8
69156, 21256, 1262, 2
69178, 24784, 1426, 9
69192, 24784, 1210, 8
69198, 24784, 457, 2
69215, 24784, 710, 5
69256, 18082, 1147, 8
69269, 18082, 498, 8
69274, 18082, 428, 9
69278, 17548, 217, 6
69315, 17548, 1567, 7
69331, 17548, 666, 0
69357, 17548, 521, 6
69381, 17548, 46, 7
69404, 17548, 1233, 8
69438, 8266, 1647, 3
69460, 8266, 301, 8
69474, 8266, 353, 3
69516, 8266, 1516, 8
69559, 8266, 521, 3
69563, 8266, 910, 2
69570, 8266, 831, 2
69605, 14327, 353, 1
69616, 20037, 925, 3
69637, 20037, 258, 4
69670, 9746, 1233, 9
69682, 9746, 291, 1
69715, 9746, 1147, 2
69726, 9746, 1266, 8
69739, 9746, 1108, 6
69780, 9746, 992, 0
69795, 9746, 1661, 1
69824, 8508, 992, 9
69840, 8508, 710, 9
69843, 8508, 597, 6
69847, 8508, 46, 4
69864, 8508, 1616, 0
69875, 8508, 408, 1
69890, 291, 477, 8
69925, 291, 1661, 1
69965, 291, 888, 4
69996, 291, 635, 7
70023, 291, 1068, 0
70024, 291, 78, 2
70037, 3456, 1616, 4
70076, 3456, 635, 3
70120, 3456, 1068, 8
70169, 3456, 217, 7
70188, 3456, 1661, 4
70218, 3456, 289, 2
70267, 3456, 1147, 3
70288, 4396, 521, 6
70326, 4396, 1187, 5
70363, 4396, 1647, 5
70392, 4396, 1377, 0
70410, 4396, 556, 3
70431, 4396, 1315, 2
70433, 9150, 1661, 4
70456, 9150, 1266, 3
70460, 9150, 1636, 2
70497, 9150, 1621, 2
70532, 9150, 289, 6
70543, 9150, 1377, 5
70582, 16279, 666, 3
70608, 16279, 1426, 4
70617, 16279, 1377, 1
70647, 1697, 1616, 7
70690, 1697, 1516, 7
70704, 1697, 1616, 1
70720, 1697, 597, 3
70754, 1995, 289, 6
70801, 1995, 992, 8
70807, 1995, 666, 8
70812, 1995, 1026, 5
70827, 1995, 831, 8
70864, 1995, 78, 1
70886, 1995, 1377, 7
70894, 12584, 289, 3
70916, 12584, 1426, 8
70962, 12584, 1562, 2
70980, 12584, 1661, 6
70985, 12584, 617, 2
71018, 12584, 1636, 9
71023, 21821, 1562, 5
71058, 21821, 617, 8
71107, 21821, 244, 9
71153, 21821, 786, 3
71161, 21821, 1567, 5
71203, 21821, 195, 1
71220, 21821, 786, 5
71255, 18050, 1068, 0
71256, 18050, 910, 3
71296, 18050, 258, 9
71314, 18050, 1430, 7
71343, 18050, 1266, 1
71346, 18050, 1647, 7
71378, 14906, 749, 6
71397, 14906, 1068, 1
71408, 14906, 1108, 2
71435, 14906, 1398, 1
71438, 14906, 477, 6
71478, 14906, 888, 6
71497, 14906, 1266, 0
71530, 20723, 1315, 5
71555, 20723, 1516, 4
71555, 20723, 289, 7
71583, 14463, 353, 1
71621, 14463, 343, 4
71652, 14463, 477, 6
71683, 14463, 1647, 2
71697, 14463, 1430, 9
71722, 14463, 1233, 2
71771, 19982, 888, 9
71789, 19982, 457, 5
71808, 19982, 1377, 4
71817, 19982, 1474, 1
71826, 19982, 223, 4
71871, 19982, 1555, 6
71877, 19982, 1262, 0
71900, 736, 831, 2
71948, 736, 142, 0
71958, 736, 710, 9
71990, 4131, 1507, 7
72017, 22833, 710, 1
72053, 22833, 1398, 3
72063, 22833, 1108, 2
72094, 22329, 597, 5
72096, 22329, 223, 0
72116, 22329, 888, 8
72159, 22329, 217, 1
72163, 22329, 408, 5
72182, 22329, 223, 9
72184, 22329, 291, 9
72205, 5298, 195, 6
72213, 5298, 946, 6
72259, 5298, 291, 0
72300, 5298, 1377, 4
72331, 5298, 477, 0
72338, 5298, 1507, 8
72355, 13415, 289, 3
72364, 13415, 258, 5
72397, 13415, 385, 0
72410, 13415, 195, 3
72449, 13415, 1210, 6
72492, 13415, 457, 5
72522, 13415, 1426, 4
72545, 12798, 597, 5
72565, 12798, 1377, 2
72605, 12798, 650, 2
72609, 12798, 1233, 5
72639, 12798, 1315, 2
72661, 3527, 1377, 2
72678, 3527, 1147, 9
72713, 3527, 1108, 7
72739, 3527, 521, 9
72750, 3527, 1562, 9
72758, 3527, 1187, 4
72771, 255, 848, 0
72812, 255, 1426, 4
72840, 255, 1233, 7
72860, 255, 1315, 1
72871, 15438, 1621, 8
72896, 15438, 946, 2
72929, 15438, 1562, 4
72952, 20222, 428, 9
72970, 20222, 289, 4
72994, 20222, 710, 1
73008, 23356, 749, 0
73020, 23356, 457, 7
73020, 23356, 1398, 6
73031, 23356, 1555, 0
73067, 23356, 1187, 1
73087, 24450, 1147, 3
73116, 24450, 457, 7
73151, 24450, 1430, 0
73171, 24450, 888, 6
73197, 24450, 301, 6
73199, 24450, 1661, 3
73229, 24450, 457, 3
73262, 9689, 1055, 5
73293, 9689, 1474, 3
73297, 9689, 217, 8
73325, 9689, 46, 3
73338, 9689, 1187, 0
73369, 9689, 142, 0
73405, 24667, 1661, 7
73432, 24667, 1233, 6
73476, 24667, 786, 2
73485, 5248, 498, 9
73505, 5248, 1661, 2
73551, 5248, 353, 7
73559, 5248, 457, 9
73590, 5248, 1621, 4
73591, 5248, 289, 9
73637, 5248, 291, 1
73657, 2488, 1315, 7
73682, 2488, 1555, 4
73693, 2488, 1562, 5
73703, 2488, 343, 0
73734, 2488, 650, 5
73756, 17567, 1068, 9
73792, 17567, 666, 4
73823, 1568, 848, 1
73824, 1568, 1430, 2
73844, 1568, 650, 2
73882, 1568, 1398, 0
73899, 1568, 848, 6
73918, 1568, 556, 0
73965, 3910, 831, 4
74009, 3910, 848, 5
74025, 3910, 1516, 3
74062, 3910, 1474, 4
74101, 3910, 556, 9
74119, 3910, 258, 4
74119, 3910, 1398, 8
74151, 7137, 1474, 8
74158, 7137, 408, 8
74165, 7137, 666, 0
74203, 7137, 1636, 9
74242, 7137, 408, 0
74270, 7137, 78, 6
74315, 7137, 521, 9
74317, 13152, 223, 0
74365, 21242, 1398, 1
74368, 21242, 946, 4
74393, 21242, 498, 0
74406, 10997, 910, 2
74421, 10997, 992, 3
74464, 10997, 124, 6
74492, 10997, 307, 9
74539, 10997, 385, 7
74561, 10997, 1616, 9
74605, 10997, 408, 0
74614, 9338, 477, 9
74651, 9338, 1233, 6
74676, 9338, 556, 8
74707, 9338, 831, 8
74708, 9338, 992, 5
74713, 9338, 556, 0
74726, 4572, 946, 6
74732, 4572, 385, 3
74765, 4572, 1555, 5
74772, 4572, 1315, 9
74793, 4572, 749, 4
74825, 2170, 597, 4
74858, 2170, 78, 1
74891, 2170, 408, 8
74921, 2170, 1516, 8
74922, 2170, 1636, 1
74937, 2170, 46, 7
74962, 2170, 343, 9
74965, 7133, 258, 7
75001, 7133, 1068, 1
75009, 7133, 1555, 2
75046, 22154, 1567, 2
75094, 22154, 301, 6
75114, 22154, 1262, 3
75151, 22154, 1647, 2
75184, 22154, 291, 1
75221, 22154, 1108, 4
75258, 22154, 457, 3
75272, 13843, 223, 1
75276, 13843, 1262, 8
75287, 13843, 170, 1
75316, 13843, 477, 4
75349, 2529, 946, 7
75382, 2529, 46, 2
75397, 2529, 1108, 3
75431, 6021, 1266, 8
75479, 6021, 1426, 5
75515, 6021, 223, 9
75547, 6021, 925, 3
75553, 6021, 848, 2
75560, 6021, 650, 6
75603, 6021, 1210, 9
75636, 12921, 1562, 7
75666, 12921, 1426, 5
75678, 12921, 1616, 8
75682, 12921, 617, 9
75684, 14474, 1187, 1
75728, 14474, 217, 3
75770, 11732, 992, 7
75817, 5615, 1555, 9
75843, 5615, 1359, 3
75854, 5615, 556, 8
75898, 5615, 385, 4
75917, 5615, 848, 0
75959, 1472, 1187, 8
75981, 1472, 1233, 0
76026, 1472, 1026, 9
76042, 1472, 910, 5
76064, 1472, 78, 3
76110, 2096, 477, 1
76146, 2096, 1108, 5
76193, 2096, 1474, 8
76196, 22525, 1210, 7
76236, 22525, 831, 8
76241, 24160, 244, 8
76276, 24160, 244, 9
76286, 10873, 1398, 4
76304, 10873, 498, 4
76317, 10873, 617, 7
76355, 10873, 428, 9
76395, 10873, 1562, 4
76417, 8470, 1636, 6
76420, 4614, 1233, 9
76441, 4614, 1636, 7
76449, 4614, 124, 1
76490, 18647, 258, 1
76494, 18647, 91, 5
76501, 18647, 343, 3
76510, 18647, 1647, 0
76525, 18647, 343, 4
76560, 18647, 408, 0
76607, 18647, 46, 0
76637, 12330, 91, 1
76656, 12330, 910, 9
76679, 12371, 291, 2
76702, 12371, 910, 0
76735, 12371, 353, 4
76782, 13264, 1266, 0
76815, 13264, 1108, 8
76836, 22829, 457, 3
76885, 22829, 289, 6
76897, 22829, 617, 7
76918, 22829, 1636, 5
76932, 22829, 289, 3
76932, 14599, 457, 5
76939, 14599, 1108, 0
76943, 14599, 556, 6
76952, 11558, 992, 0
76984, 11558, 78, 4
76994, 11558, 1516, 1
77030, 11558, 617, 4
77055, 11558, 217, 3
77077, 11558, 91, 2
77085, 11558, 457, 9
77097, 11516, 498, 3
77132, 4962, 498, 4
77172, 4962, 1430, 4
77195, 4962, 457, 4
77230, 4962, 1315, 1
77268, 4962, 343, 0
